company,company_link,job_link,job_title,location,new_offer,rating
ConTe.it,,https://it.indeed.com/company/Admiral-Group/jobs/Marketing-SEO-Specialist-4cb545f72e414e7d?fccid=61dbc2e17ae87206&vjs=3,Marketing & SEO Specialist,"Da remoto in Roma, Lazio",,
Amaris,https://it.indeed.com/cmp/Amaris-Consulting,https://it.indeed.com/rc/clk?jk=a038cfcbd6eac1a3&fccid=3e126e6958cff93e&vjs=3,R&D Engineer - Biomed,"Modena, Emilia-Romagna",True,3.1
Electrolux,https://it.indeed.com/cmp/Electrolux,https://it.indeed.com/rc/clk?jk=bb6248467543f334&fccid=3a6b309410a33a62&vjs=3,Technical Project Manager,"Porcia, Friuli-Venezia Giulia",,3.8
Software Partner Italia,,https://it.indeed.com/rc/clk?jk=72bcf27048aacda3&fccid=b0738c77cd1985ce&vjs=3,Project Manager,"Firenze, Toscana",True,
look4u.it,,https://it.indeed.com/company/look4u.it/jobs/Project-Manager-ee7c549b9130c4df?fccid=3da69d5d3d7fcfdf&vjs=3,PROJECT MANAGER (F/M/N),"Da remoto in Bolzano - Bozen, Trentino-Alto Adige",,
3D2B,,https://it.indeed.com/rc/clk?jk=9ec568bbe058b27b&fccid=ef54fab3c07481de&vjs=3,EMEA Business Development Representative (Spanish),00144 Roma,,
ShopFully,,https://it.indeed.com/rc/clk?jk=25f94b403c0b0587&fccid=4243c044b3b319a4&vjs=3,Digital Project Manager,"Da remoto in Milano, Lombardia",,
CUSTOM,,https://it.indeed.com/rc/clk?jk=7f593a09bffadc2d&fccid=cfee9c961b3fefd3&vjs=3,Project Manager,"Gallarate, Lombardia",,
Baker Hughes,https://it.indeed.com/cmp/Baker-Hughes-Incorporated,https://it.indeed.com/rc/clk?jk=41341e7d4e528c1c&fccid=f4c6ba597fc7aa75&vjs=3,Hydrogen Program Manager,Da remoto in 50127 Firenze,,4.0
Sysdata SpA,,https://it.indeed.com/company/Sysdata-Italia-SpA/jobs/Junior-IT-Project-Manager-0dbfd45b6e4ad9b9?fccid=22a78cf293232f95&vjs=3,Junior IT Project Manager,40129 Bologna,,
Salini Impregilo Spa,https://it.indeed.com/cmp/Salini--impregilo,https://it.indeed.com/rc/clk?jk=1db81ff991f5b859&fccid=59f5e2944c3bb075&vjs=3,Project HR Manager,"Milano, Lombardia",,4.2
PwC,https://it.indeed.com/cmp/Pwc,https://it.indeed.com/rc/clk?jk=13a9b5a057a2024c&fccid=5e964c4afc56b180&vjs=3,Deals - Manager - Deals Strategy - Roma [DLS],"Roma, Lazio",,4.0
IQVIA,https://it.indeed.com/cmp/Iqvia,https://it.indeed.com/rc/clk?jk=82560fd030d7726a&fccid=6b7a1dfe07e7f037&vjs=3,Regulatory Affairs and Patient Safety Manager,,,3.8
Case New Holland Industrial,https://it.indeed.com/cmp/Cnh-Industrial,https://it.indeed.com/rc/clk?jk=4ab083d1611ee8a8&fccid=e2c5b29a1878dd23&vjs=3,CRM MANAGER Italy Market,"Modena, Emilia-Romagna",True,3.8
Società di Ingegneria di Ancona,,https://it.indeed.com/company/STUDIO-DI-INGEGNERIA-SARDELLA-S.R.L./jobs/Responsabile-Progettazione-6a021b869967459e?fccid=092bd757c88c9dbe&vjs=3,Responsabile della progettazione,60131 Ancona,True,
STMicroelectronics,https://it.indeed.com/cmp/Stmicroelectronics,https://it.indeed.com/rc/clk?jk=157f50312caacce7&fccid=ad65d09ba600d810&vjs=3,Project Manager/PMO (M.Vulpio) M/F,"Agrate Brianza, Lombardia",,4.1
Artelia Italia S.p.a.,,https://it.indeed.com/rc/clk?jk=c4c106d46d1cbbfe&fccid=f31d41682a57a0bd&vjs=3,Project Manager Mogliano Veneto - Trieste - Roma,20159 Milano,True,
Sealed Air Corporation,https://it.indeed.com/cmp/Sealed-Air,https://it.indeed.com/rc/clk?jk=ad5b082d04face3a&fccid=66c010dc97a69d7c&vjs=3,Engineering Project Manager,20017 Rho,,3.6
Page Personnel Italia,https://it.indeed.com/cmp/Page-Personnel,https://it.indeed.com/rc/clk?jk=259ca8464d386150&fccid=e5ea1ff710ce39ca&vjs=3,Client Manager su Poste Italiane - System Integrator Software,"Roma, Lazio",,2.6
CMCC Foundation,,https://it.indeed.com/rc/clk?jk=a605b4e233486ebc&fccid=7a3cba450c646320&vjs=3,12359 - Research associate Scientific & Technical Documentation Manager,"Bologna, Emilia-Romagna",True,
Reverse SpA,,https://it.indeed.com/rc/clk?jk=ec0bd5d3f3926719&fccid=330c32af78bf1afd&vjs=3,TECHNICAL PROJECT MANAGER,"Fiorano Modenese, Emilia-Romagna",True,
Celanese International Corporation,,https://it.indeed.com/rc/clk?jk=e33be2e0dfb3fe58&fccid=7453efd4d538808f&vjs=3,Specialist Project Management - productivity,47122 Forlì,,
GSK,https://it.indeed.com/cmp/Glaxosmithkline,https://it.indeed.com/rc/clk?jk=b59a682dd9c76efd&fccid=4e42ec53f4b93e02&vjs=3,"Associate Director, Medical Writing & Clinical Submission Planning","Da remoto in Roma, Lazio",,4.2
Alstom,https://it.indeed.com/cmp/Alstom,https://it.indeed.com/rc/clk?jk=61634ef02d95e4d0&fccid=70bbeb2771f8c8e7&vjs=3,Project Planner,"Vado Ligure, Liguria",,4.0
Dedagroup spa,https://it.indeed.com/cmp/Dedagroup-Spa,https://it.indeed.com/rc/clk?jk=3575ba0475ffe8f3&fccid=38ae740cabbc0004&vjs=3,Junior Project Manager,"Trento, Trentino-Alto Adige",,3.7
Schneider Electric,https://it.indeed.com/cmp/Volt,https://it.indeed.com/rc/clk?jk=7e96d1e754f5091f&fccid=86c0b4fa6c1398be&vjs=3,Field Service Project Manager,"Stezzano, Lombardia",,3.7
WERECO,,https://it.indeed.com/company/RINNOW-SRL/jobs/Project-Manager-Construction-93addad34502fc54?fccid=838ea346d26802f0&vjs=3,PROJECT MANAGER CONSTRUCTION - RILIEVI/COMPUTI E GESTIONE COMMESSE,20100 Milano,,
Dyrecta Lab srl,,https://it.indeed.com/company/Dyrecta-Lab-srl/jobs/IT-Project-Manager-c99d20e49df54450?fccid=9152f332480ed73d&vjs=3,IT Project Manager,Da remoto in 70014 Conversano,True,
Page Personnel,https://it.indeed.com/cmp/Page-Personnel,https://it.indeed.com/rc/clk?jk=01ebc12d1c43f04d&fccid=e5ea1ff710ce39ca&vjs=3,Thermodynamic Project Manager (m/f),"Padova, Veneto",,2.6
Widder Italia,,https://it.indeed.com/company/Widder-Italia/jobs/Senior-Social-Media-Manager-b255186b4ba241ed?fccid=7b449548e7599b9f&vjs=3,SENIOR SOCIAL MEDIA MANAGER,20151 Milano,,
Sherwin-Williams,https://it.indeed.com/cmp/Sherwin--williams,https://it.indeed.com/rc/clk?jk=88e841c6690f8f77&fccid=94f8a3a6ac5079e2&vjs=3,Market Manager - Beverage Packaging (2PC) EME,"Pianoro, Emilia-Romagna",True,3.8
Greentalent,,https://it.indeed.com/rc/clk?jk=967e62331e7d11bc&fccid=c946855d316f6fb7&vjs=3,Business Development Manager,"Roma, Lazio",,
US Army Installation Management Command,https://it.indeed.com/cmp/U.S.-Army,https://it.indeed.com/rc/clk?jk=1be4f36191db06c9&fccid=c3b8389ba1f05d96&vjs=3,Special Events Coordinator NF-04,"Vicenza, Veneto",True,4.3
Amazon Italia Services Srl,https://it.indeed.com/cmp/Amazon.com,https://it.indeed.com/rc/clk?jk=e9cca3db5aadbe48&fccid=fe2d21eef233e94a&vjs=3,EU Engineering Project Manager,"Milano, Lombardia",,3.5
Flowserve Corporation,https://it.indeed.com/cmp/Flowserve,https://it.indeed.com/rc/clk?jk=19be732e8bed41c0&fccid=382ab41b9b15f833&vjs=3,Internship – Project Manager,"Desio, Lombardia",,3.7
Elfo srl,,https://it.indeed.com/company/Elfo-srl/jobs/Junior-Project-Manager-94c82f7b997d868f?fccid=1861e6d31a27e224&vjs=3,Junior Project Manager,29017 Fiorenzuola d'Arda,,
Johnson & Johnson,https://it.indeed.com/cmp/Johnson-&-Johnson,https://it.indeed.com/rc/clk?jk=c2e43b63e12e5f30&fccid=0bed8e17bc113980&vjs=3,Supervisor QC FF SM,"Latina, Lazio",True,4.2
TÜV SÜD,https://it.indeed.com/cmp/T%C3%BCv-S%C3%BCd,https://it.indeed.com/rc/clk?jk=e947aae636a14c4d&fccid=0591c2eb2748b58b&vjs=3,Project Manager COM,"Volpiano, Piemonte",True,3.6
Digital360,,https://it.indeed.com/rc/clk?jk=303bf5591c525b79&fccid=bfcc9e88af9c6868&vjs=3,Senior Marketing Project Manager – Eventi,"Da remoto in Cernusco sul Naviglio, Lombardia",,
Boehringer Ingelheim,https://it.indeed.com/cmp/Boehringer-Ingelheim,https://it.indeed.com/rc/clk?jk=6fe42be92d35d610&fccid=6902b1131240791f&vjs=3,Junior Clinical Trial Manager (CTM),"Milano, Lombardia",,4.1
Datalogic,https://it.indeed.com/cmp/Datalogic,https://it.indeed.com/rc/clk?jk=cdb11ad64486c674&fccid=e1d9b19286308683&vjs=3,Project Portfolio Program Manager,"Calderara di Reno, Emilia-Romagna",,3.6
CordenPharma Caponago,,https://it.indeed.com/rc/clk?jk=c46053617cbf7aa2&fccid=2a4947615573a5ce&vjs=3,Senior Project Manager,"Caponago, Lombardia",,
B2C Innovation S.p.A.,,https://it.indeed.com/company/B2C-Innovation-S.p.A./jobs/Junior-Project-Manager-9c0117dfd738c0cb?fccid=726d9b115a4b22cf&vjs=3,Junior Project Manager,20123 Milano,,
TCC Global,,https://it.indeed.com/rc/clk?jk=ab160e9c6b7a8875&fccid=fe58510db9908ce0&vjs=3,Operational Project Manager,"Da remoto in Milano, Lombardia",,
AUTOCONTROL TECHNOLOGIES SRL,,https://it.indeed.com/company/AUTOCONTROL-TECHNOLOGIER-SRL/jobs/Project-Manager-78a61b1e0ec6cc55?fccid=72d07b0d7bc6d7fe&vjs=3,Project Manager,24066 Pedrengo,,
Criticaldrop Entertainment s.r.l.,,https://it.indeed.com/company/Criticaldrop-Entertainment-s.r.l./jobs/Game-Client-Developer-cf1f56445dd6e1ee?fccid=9786cec7b07d6a9e&vjs=3,Game client developer,"Roma, Lazio",,
MSC Cruises,https://it.indeed.com/cmp/Msc-Cruises,https://it.indeed.com/rc/clk?jk=17daaae559cefde4&fccid=79f65995d89e275a&vjs=3,IT Network Technical Project Manager,"Da remoto in Napoli, Campania",,3.9
Celli Spa,https://it.indeed.com/cmp/Celli-Spa,https://it.indeed.com/rc/clk?jk=0b121f2fa8696954&fccid=90687ed1c64d8bdf&vjs=3,Project Manager,"Cattolica, Emilia-Romagna",,3.4
AKKA TECHNOLOGIES,https://it.indeed.com/cmp/Akka-Technologies,https://it.indeed.com/rc/clk?jk=85cfd0e63ec20bd8&fccid=865214cc5e8fd92a&vjs=3,Project Manager - Pharma,"Catania, Sicilia",,3.1
CPI-ENG,,https://it.indeed.com/rc/clk?jk=2be5611ed92ec040&fccid=7b2b297dd531ed33&vjs=3,PROJECT MANAGER,"Trieste, Friuli-Venezia Giulia",,
Whirlpool Corporation,https://it.indeed.com/cmp/Whirlpool-Corporation,https://it.indeed.com/rc/clk?jk=1bda575861426767&fccid=c403821dbe674a88&vjs=3,WCM Manager & Focused Improvement Pillar Leader,60044 Fabriano,True,3.9
A-Tono,,https://it.indeed.com/rc/clk?jk=863ec36578f49170&fccid=9886e439b2973bef&vjs=3,Product Marketing Manager,"Catania, Sicilia",,
Kyndryl,,https://it.indeed.com/rc/clk?jk=8b9b35e51bf0634b&fccid=c7e21868d667ab79&vjs=3,Service Coordinator,"Roma, Lazio",,
SIAD,https://it.indeed.com/cmp/Siad-S.p.a,https://it.indeed.com/rc/clk?jk=2f639b6760b21701&fccid=9e7267460c6c35c1&vjs=3,Junior Project Manager per Impianti Frazionamento e Gasdotti,"Bergamo, Lombardia",,3.4
Dedalus Italia S.p.A.,https://it.indeed.com/cmp/Dedalus-S.p.a,https://it.indeed.com/rc/clk?jk=f401f04fe1af5b7a&fccid=9eb0cab22e2252b0&vjs=3,Delivery Specialist- Area CIS,Da remoto in 00147 Roma,,4.1
Art Cosmetics S.r.l.,,https://it.indeed.com/rc/clk?jk=d1707d1e3b82a938&fccid=d4bb17eee110861e&vjs=3,Project Manager,24040 Fornovo San Giovanni,,
DXC Technology,https://it.indeed.com/cmp/Dxc-Technology,https://it.indeed.com/rc/clk?jk=d91b4211d72fa6e7&fccid=feaabf8e6a699d3c&vjs=3,Public Sector Proposal Manager,"Da remoto in Pomezia, Lazio",,3.2
SICIM SpA,https://it.indeed.com/cmp/Sicim-S.p.a,https://it.indeed.com/rc/clk?jk=cac457dd5167c0de&fccid=29a67eff201f3bc7&vjs=3,Project Engineering Manager,20138 Milano,True,3.9
H2H Facility Solutions Spa,https://it.indeed.com/cmp/H2h-Facility-Solutions-Spa,https://it.indeed.com/company/H2H-Facility-Solutions-Spa/jobs/Site-Manager-8ac7b7610ce51bbe?fccid=20a15aae5190fab4&vjs=3,SITE MANAGER,"Spilamberto, Emilia-Romagna",,3.7
Progetto CMR,,https://it.indeed.com/rc/clk?jk=0131b69647abbc62&fccid=f23fdaf3387c9011&vjs=3,Construction Project Manager,"Milano, Lombardia",,
Dinamiza,,https://it.indeed.com/rc/clk?jk=656befecc8872cbe&fccid=90c93684fe6db17b&vjs=3,Web project manager,"Mestre, Veneto",,
Seltis Business Line di Seltis Hub S.r.l.,,https://it.indeed.com/rc/clk?jk=789e3f8c2c854ca7&fccid=67912ca7fdba1b1d&vjs=3,Supply Chain Manager,50100 Firenze,,
Projest Spa,,https://it.indeed.com/company/Projest-S.p.A./jobs/Project-Manager-Ambito-Moda-d8d3a72fa45fe8af?fccid=48e317f6134bd170&vjs=3,Project Manager ambito Moda,59100 Prato,,
Chromavis,https://it.indeed.com/cmp/Chromavis-Fareva-S.p.a,https://it.indeed.com/rc/clk?jk=f491e0097585f565&fccid=d081cbd3fc49b135&vjs=3,PROJECT MANAGER,"Offanengo, Lombardia",,3.5
SPINDOX SPA,,https://it.indeed.com/rc/clk?jk=fb8924baeb813103&fccid=386295a14c2e66f2&vjs=3,Cybersecurity Project Manager,"Da remoto in Maranello, Emilia-Romagna",,
Medtronic,https://it.indeed.com/cmp/Medtronic,https://it.indeed.com/rc/clk?jk=8da6a2691663a7a1&fccid=f06a4d05bf5510ec&vjs=3,Therapy Development Specialist TAVI (Triveneto ed Emilia Romagna),"Da remoto in Milano, Lombardia",True,3.9
Enginium srl,,https://it.indeed.com/rc/clk?jk=b92346aa252a9fcf&fccid=4e9fde6f72ab4f2d&vjs=3,IT Project Manager – area telecomunicazioni/datacenter,"Provincia di Milano, Lombardia",,
Johnson Controls,https://it.indeed.com/cmp/Johnson-Controls,https://it.indeed.com/rc/clk?jk=559ebc1235a972fe&fccid=dacddaa4d49537d8&vjs=3,HVAC Installation Project Manager,"Cinisello Balsamo, Lombardia",,3.7
Quix,https://it.indeed.com/cmp/Quix,https://it.indeed.com/rc/clk?jk=56d59c96e0c7335c&fccid=d165ce8026658160&vjs=3,IT Project Manager,"Modena, Emilia-Romagna",,4.7
Visa,,https://it.indeed.com/rc/clk?jk=3ca5b2fab55e5046&fccid=a3f737e511d9fc8c&vjs=3,HR Manager,"Milano, Lombardia",,
IBS Progetti s.r.l.,,https://it.indeed.com/company/IBS-Progetti-s.r.l./jobs/Junior-Project-Manager-0a8c98211caf977c?fccid=f081fc8a511be119&vjs=3,Junior Project Manager,"Siena, Toscana",,
Amazon Italia Transport Srl,https://it.indeed.com/cmp/Amazon.com,https://it.indeed.com/rc/clk?jk=d13f813267b30e95&fccid=fe2d21eef233e94a&vjs=3,Senior Program Manager EMEA S&LP CF,"Cividate al Piano, Lombardia",,3.5
Selle Royal,https://it.indeed.com/cmp/Selle-Royal,https://it.indeed.com/rc/clk?jk=3ff54631e5b2da7c&fccid=04f7b0a53967f652&vjs=3,Crankbrothers Product Manager,"Pozzoleone, Veneto",,3.7
SIAD,https://it.indeed.com/cmp/Siad-S.p.a,https://it.indeed.com/rc/clk?jk=05561dfa138f0abb&fccid=9e7267460c6c35c1&vjs=3,Project Manager Area IT,"Bergamo, Lombardia",,3.4
Havas Group,,https://it.indeed.com/rc/clk?jk=ea1ffbd7ca6f454c&fccid=3d7752bc0721fcaa&vjs=3,PROJECT MANAGER (ECM),"Milano, Lombardia",,
Findomestic,https://it.indeed.com/cmp/Findomestic-Banca,https://it.indeed.com/rc/clk?jk=1bb140dbcde490e7&fccid=d0a7c1f83f7741cd&vjs=3,Contract Manager,"Firenze, Toscana",,4.0
Luxottica,https://it.indeed.com/cmp/Luxottica,https://it.indeed.com/rc/clk?jk=31e065fe1f06ee58&fccid=a49d99f2875604a1&vjs=3,HRIS Project Manager,"Belluno, Veneto",,3.6
Amazon EU SARL (Italy Branch),https://it.indeed.com/cmp/Amazon.com,https://it.indeed.com/rc/clk?jk=6ed2ff1ccbe421c5&fccid=fe2d21eef233e94a&vjs=3,Transport Manager,"Sordio, Lombardia",,3.5
Davines Italia spa,https://it.indeed.com/cmp/Davines,https://it.indeed.com/rc/clk?jk=736366f4517d9c69&fccid=79c7f151cf3a30e7&vjs=3,Senior Product Manager – Skin Care,"Provincia di Parma, Emilia-Romagna",,3.7
Gemmo,https://it.indeed.com/cmp/Gemmo-Spa,https://it.indeed.com/rc/clk?jk=0f88a50000acc872&fccid=473eafea6666f127&vjs=3,PROJECT MANAGER JUNIOR,"Arcugnano, Veneto",,3.8
Alstom,https://it.indeed.com/cmp/Alstom,https://it.indeed.com/rc/clk?jk=4baddd6fe6c2c461&fccid=70bbeb2771f8c8e7&vjs=3,Carbodyshell - Process Engineer Manager,"Savigliano, Piemonte",,4.0
Whirlpool Corporation,https://it.indeed.com/cmp/Whirlpool-Corporation,https://it.indeed.com/rc/clk?jk=6b344c73eee03a72&fccid=c403821dbe674a88&vjs=3,Industrial Engineer - Internship,"Comunanza, Marche",,3.9
Amazon Italia Transport Srl,https://it.indeed.com/cmp/Amazon.com,https://it.indeed.com/rc/clk?jk=e81e1780f8e23e17&fccid=fe2d21eef233e94a&vjs=3,Logistics Trainer,"Spilamberto, Emilia-Romagna",,3.5
Gruppo MAASI,,https://it.indeed.com/rc/clk?jk=90197fa7f2f3be8b&fccid=98c299719aec26e8&vjs=3,"Jr. Technical Project Manager, Life-science Integration & Consulting","Siena, Toscana",,
Red Bull,https://it.indeed.com/cmp/Red-Bull,https://it.indeed.com/rc/clk?jk=2e6ec9d94c283804&fccid=8ea54e852901f8b5&vjs=3,LOGISTICS SPECIALIST,"Milano, Lombardia",,4.0
Altitudo,https://it.indeed.com/cmp/Altitudo,https://it.indeed.com/rc/clk?jk=b684ba427a272fba&fccid=8ca2c5351d903003&vjs=3,Microsoft Dynamics 365 Sales Consultant,"Da remoto in Roma, Lazio",,3.5
MSX INTERNATIONAL,https://it.indeed.com/cmp/Msx-International,https://it.indeed.com/rc/clk?jk=41d68a3c80f5f5f2&fccid=9417e12ca856f785&vjs=3,Warranty Assessor,"Roma, Lazio",,3.7
Stroili Oro S.p.A.,https://it.indeed.com/cmp/Stroili-Oro-S.p.a.,https://it.indeed.com/rc/clk?jk=5f41104ec349b583&fccid=52e5dcbc438193ab&vjs=3,Junior Ecommerce Project Manager,"Assago, Lombardia",,3.8
BIP - Business Integration Partners,https://it.indeed.com/cmp/Business-Integration-Partners,https://it.indeed.com/rc/clk?jk=e5e0851250cb6b4b&fccid=c7fb5f7b576a671c&vjs=3,Consulente ambito Operation e Infrastrutture IT,"Roma, Lazio",,3.3
BIP - Business Integration Partners,https://it.indeed.com/cmp/Business-Integration-Partners,https://it.indeed.com/rc/clk?jk=e5e0851250cb6b4b&fccid=c7fb5f7b576a671c&vjs=3,Consulente ambito Operation e Infrastrutture IT,"Roma, Lazio",,3.3
Drees & Sommer,,https://it.indeed.com/rc/clk?jk=8f2465108b2555be&fccid=87b4be415e8a88ae&vjs=3,Junior Project Manager (Real Estate & Construction),20121 Milano,,
Progegroup,,https://it.indeed.com/company/Progegroup/jobs/Technical-Project-Manager-c82835ab1cd85617?fccid=a03c5bba1c350924&vjs=3,Technical Project Manager,20077 Melegnano,,
Luxottica,https://it.indeed.com/cmp/Luxottica,https://it.indeed.com/rc/clk?jk=ed1885961bd74f72&fccid=a49d99f2875604a1&vjs=3,Logistics Project Manager,"Belluno, Veneto",,3.6
Balich Worldwide Shows,https://it.indeed.com/cmp/Balich-Worldwide-Shows,https://it.indeed.com/rc/clk?jk=5aa822e5374f1555&fccid=866cab71fab682c0&vjs=3,Logistic Project Manager,"Milano, Lombardia",,4.9
NHOA ENERGY SRL,,https://it.indeed.com/rc/clk?jk=0c4b742a4ba5ce0c&fccid=a64f96095db8c16a&vjs=3,Energy Storage Project Manager,Da remoto in 20127 Milano,True,
Space Work S.r.l.,,https://it.indeed.com/rc/clk?jk=351c3da6a0aebd83&fccid=9392b4d4351d7d03&vjs=3,PROJECT MANAGER SETTORE OIL&GAS (Rif. 19574/a),24121 Bergamo,,
Lanman Consulting,,https://it.indeed.com/rc/clk?jk=1c14ad461ebded9f&fccid=e3655729015e40c4&vjs=3,Project Manager,"Milano, Lombardia",,
South Pole,,https://it.indeed.com/rc/clk?jk=e7a51b3f28219d53&fccid=8475c8ae6e1de264&vjs=3,Senior Business Development Specialist for Climate...,Da remoto in 50122 Firenze,,
Deloitte,https://it.indeed.com/cmp/Deloitte,https://it.indeed.com/rc/clk?jk=e0f1c6b272fd905c&fccid=9e215d88a6b33622&vjs=3,Consultant/Senior Consultant – Technology Strategy Agility & Architecture,"Roma, Lazio",,4.0
Kelyon,,https://it.indeed.com/rc/clk?jk=9727df0352245e2a&fccid=a51576f933f983fc&vjs=3,Project Manager (KLN-PM-09-19),"Napoli, Campania",,
STUDIO PM SRLS,,https://it.indeed.com/company/STUDIO-PM-SRLS/jobs/Project-Manager-58360eb8136da9ba?fccid=11bcea16ce719035&vjs=3,Project Manager,70014 Conversano,True,
Hitachi Energy,,https://it.indeed.com/rc/clk?jk=5c837c6d3379441e&fccid=8774bcbf6844c59c&vjs=3,Project Manager - Integrated Multifunctional Products,"Lodi, Lombardia",,
Intersos,https://it.indeed.com/cmp/Intersos-1,https://it.indeed.com/rc/clk?jk=222958e6564b9d8a&fccid=bc86744b5df4baab&vjs=3,Medical Activity Manager,"Foggia, Puglia",,3.5
Sealed Air Corporation,https://it.indeed.com/cmp/Sealed-Air,https://it.indeed.com/rc/clk?jk=2b6eeccf4852cf67&fccid=66c010dc97a69d7c&vjs=3,Quality Manager,"Bellusco, Lombardia",,3.6
Valentino Fashion Group,https://it.indeed.com/cmp/Valentino-Spa,https://it.indeed.com/rc/clk?jk=8e53ce8df171be54&fccid=e56ef99276a6b285&vjs=3,E-COMMERCE PROJECT MANAGER,"Milano, Lombardia",,3.8
Segula Technologies,https://it.indeed.com/cmp/Segula-Technologies,https://it.indeed.com/rc/clk?jk=6deeb16b59e23ecf&fccid=215c366cd4fc84aa&vjs=3,Engineering Project Manager,17047 Vado Ligure,,3.1
FMC Corporation,https://it.indeed.com/cmp/Fmc-Corporation,https://it.indeed.com/rc/clk?jk=2f7c06346d8d7299&fccid=2e3f36bc3cf64031&vjs=3,Improvement Engineer & EHS Manager,"Da remoto in San Colombano al Lambro, Lombardia",True,4.0
EEM SRL,,https://it.indeed.com/rc/clk?jk=b3960d887250dd4e&fccid=9b15906aa448d9fb&vjs=3,Junior Project Manager Nord Italia – Geometri o Ing. Civili / Ambientali,"Provincia di Milano, Lombardia",,
Alstom,https://it.indeed.com/cmp/Alstom,https://it.indeed.com/rc/clk?jk=293f2224ac58a41e&fccid=70bbeb2771f8c8e7&vjs=3,Project Engineering Manager (PrEM) for On Board Systems,"Bologna, Emilia-Romagna",,4.0
Micron,"https://it.indeed.com/cmp/Micron-Technology,-Inc.",https://it.indeed.com/rc/clk?jk=1b746cad8fc26682&fccid=be240c643a8631c5&vjs=3,FAC Construction Line Planning Manager,"Vimercate, Lombardia",,3.7
Teleco,,https://it.indeed.com/rc/clk?jk=5bbe872d69271c92&fccid=ce50601dccb9deb2&vjs=3,IT Project Manager,"Cagliari, Sardegna",,
Valentino Fashion Group,https://it.indeed.com/cmp/Valentino-Spa,https://it.indeed.com/rc/clk?jk=2561c901edfa6fe2&fccid=e56ef99276a6b285&vjs=3,HR Manager Employee & Labour Relations,"Scandicci, Toscana",,3.8
eClerx LLC,https://it.indeed.com/cmp/Eclerx,https://it.indeed.com/rc/clk?jk=1a3f3867d83c171e&fccid=e6a2604cd4491b02&vjs=3,Project Manager - Creative Services,"Milano, Lombardia",,3.7
Moderna,,https://it.indeed.com/rc/clk?jk=6b4aa783ad8d63fc&fccid=7650303dc4b27449&vjs=3,"Director, Regulatory Affairs Strategy - Italy","Roma, Lazio",,
Merck KGaA Darmstadt Germany,https://it.indeed.com/cmp/Merck-Kgaa,https://it.indeed.com/rc/clk?jk=86c0b5fbd4fb866f&fccid=68d0e0954a811351&vjs=3,IT/OT Program Manager,00012 Guidonia Montecelio,,3.8
PwC,https://it.indeed.com/cmp/Pwc,https://it.indeed.com/rc/clk?jk=f7c426c15367cada&fccid=5e964c4afc56b180&vjs=3,Deals - Manager - M&A Infrastructure - Roma [DLS],"Roma, Lazio",,4.0
OVS,https://it.indeed.com/cmp/Ovs-9263258e,https://it.indeed.com/rc/clk?jk=4433154ae8ccf0e1&fccid=4b4844c8b9e622fc&vjs=3,IT Retail Manager – Apertura negozi,"Mestre, Veneto",True,3.7
Sabanet,,https://it.indeed.com/rc/clk?jk=65f6c0bab989a167&fccid=e25e90a899d650f4&vjs=3,PROJECT MANAGER SENIOR,"Taranto, Puglia",,
De.Tales,,https://it.indeed.com/rc/clk?jk=34e02b060a1d512f&fccid=7a26d4a23691b783&vjs=3,Hospitality Construction Senior Project Manager,"Milano, Lombardia",,
LCS Group,,https://it.indeed.com/rc/clk?jk=412759823d1824aa&fccid=487d3fa69c16a66b&vjs=3,PROJECT MANAGER JUNIOR,"Usmate Velate, Lombardia",,
IQVIA,https://it.indeed.com/cmp/Iqvia,https://it.indeed.com/rc/clk?jk=37e7c51f85b42223&fccid=6b7a1dfe07e7f037&vjs=3,"Manager of Clinical Operations, FSP - Italia",,,3.8
